TEMP_STATOR_MEAN_degC,TEMP_STATOR_MAX_degC,TEMP_PHASE_IMBALANCE_degC,anomaly,anomaly_score
52.1562,55.5264,0.7783333333333289,-1,-0.020337545457178474
61.99431111111111,65.82020000000001,1.287933333333335,-1,-0.017832033679170967
47.99935555555556,50.3804,0.1829333333333309,-1,-0.026446672263674476
55.592277777777774,59.1915,1.0808333333333309,-1,-0.030202566624348504
65.7440888888889,74.72080000000001,0.5650666666666524,-1,-0.036918922622234396
48.24555555555556,49.884,0.1800666666666686,-1,-0.025944278645394725
51.25538888888888,55.2469,1.051733333333324,-1,-0.020182420917447597
61.656055555555554,68.8474,1.266466666666659,-1,-0.016714538447563543
48.632577777777776,51.482000000000006,0.3775333333333464,-1,-0.010973067005955572
47.42100000000001,49.869,0.2169999999999987,-1,-0.010167885040310742
47.78822222222223,50.1858,0.2070666666666625,-1,-0.01404364665058111
51.54,54.99100000000001,0.7520000000000095,-1,-0.015245488815053054
55.09724444444444,58.4472,0.7771999999999935,-1,-0.03465746486606758
51.31871111111112,53.3988,0.1511333333333269,-1,-0.04241536193361195
0.0003333333333333,0.001,0.0,-1,-0.14367442673094755
51.91563333333333,54.5239,0.4742666666666721,-1,-0.02236734294674103
57.390888888888895,60.779,1.2166666666666686,-1,-0.025979704237951706
57.105288888888886,60.5238,0.9376999999999924,-1,-0.03004575007191934
50.85324444444445,52.7606,0.1356000000000037,-1,-0.04158151450739478
51.473888888888894,53.61709999999999,0.184999999999988,-1,-0.03888280630192087
50.772533333333335,53.836400000000005,0.6625999999999976,-1,-0.010942411446783429
49.190333333333335,51.662,0.380999999999986,-1,-0.00930744631362146
51.45288888888889,54.0768,0.82886666666667,-1,-0.015986524236786814
63.95695555555556,67.8008,1.388466666666666,-1,-0.007762786069270056
64.68108888888888,71.82790000000001,1.2325666666666564,-1,-0.015334819722594095
61.7526,69.04670000000002,1.3841000000000037,-1,-0.010993299199319018
60.21582222222222,64.07659999999998,1.0674000000000134,-1,-0.03109077265408655
61.63313333333334,68.55170000000001,1.3770000000000024,-1,-0.01211323732854619
61.7939111111111,65.5925,1.3096333333333376,-1,-0.018188590405821325
48.29444444444445,50.0245,0.1496666666666684,-1,-0.031149968026556674
48.56892222222222,50.4615,0.1914999999999977,-1,-0.02411992758081183
51.18944444444444,55.005500000000005,1.1283333333333303,-1,-0.017834315667899392
-0.0003333333333333,0.001,0.0013333333333333,-1,-0.1429079016586079
65.28993333333332,72.72980000000001,1.2205333333333217,-1,-0.011342629823005601
51.26206666666667,55.753600000000006,0.4416000000000011,-1,-0.029090359920943
48.03317777777778,50.4132,0.1941333333333332,-1,-0.022097149430834184
47.158,49.877,0.2950000000000088,-1,-0.0015519983186508268
49.57933333333333,52.6522,0.7784666666666595,-1,-0.010019521688136579
62.43533333333332,69.7293,1.4053666666666589,-1,-0.007792217092955855
50.13755555555556,53.213,0.8016666666666694,-1,-0.00915810675440698
55.54471111111112,58.8541,0.9761333333333369,-1,-0.02881045746893396
47.928577777777775,50.8136,0.5771333333333217,-1,-0.008269800351027534
69.57622222222221,73.625,1.1753333333333416,-1,-0.0040724290186949785
46.99021111111112,48.3925,0.2035999999999944,-1,-0.0014629142582951449
